,deltaTEM1X,3pMFE,median3,median5,WT_rpkm,WT_TE,5pMFE,pALe,tAI,ORFLen
YIL146C,1.038478115233839,-21.1,215,356,2.1359647490322677,-0.9152974692214626,-72.0,NaN,NaN,1590
YIL147C,-0.17046493819165048,-53.42,283,216,2.934060972475677,-0.6091447869280465,-46.38,31.1,0.34127066,3663
YIL148W,-0.35189692350094404,-4.08,83,31,3.54221067450095,0.48933508445345364,-2.79,,0.591433434,387
YIL149C,0.6208014325233391,NaN,NaN,NaN,2.986954421613118,-0.3540370772501309,NaN,,0.385644857,5040
YIL150C,0.057945583456219,-69.03,283,31,2.062428116759661,0.06094199909578987,-2.6,44.5,0.317196435,1716
YIL151C,-0.164339308957859,NaN,NaN,NaN,2.792847467287878,-0.7130396908088346,NaN,31.9,0.350387466,3357
YIL152W,-0.44088159157864626,-21.96,124,26,1.903845092104226,-0.15586633713481302,-1.09,32.6,0.274252984,708
YIL153W,-0.08492369704077735,-4.06,55,26,2.4857721004565274,-0.28837868420763463,-0.15,33.3,0.305695009,1182
YIL154C,0.2647352458308081,-6.59,78,25,2.388700385601013,0.046749584744713246,0.0,37.9,0.352723988,1041
YIL155C,0.5442292030928161,-63.18,340,39,2.4207040753978144,-0.13259938052998774,-0.33,NaN,NaN,1950
YIL156W,0.45511259896518896,NaN,NaN,NaN,2.5499089153803,-0.4562764704119276,NaN,,0.332162271,3216
YIL156W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,402
YIL156W-B,,-18.46,107,13,,,0.0,,0.326968739,222
YIL157C,-0.08596947566923399,-34.58,163,14,2.2846095777730757,0.20402909218052617,0.0,34.3,0.396979177,594
YIL158W,-0.006769594951648902,-11.4,85,11,2.378247545675648,-0.1953981002881626,0.0,37.1,0.334926023,615
YIL159W,-0.29964994544865237,-7.77,59,24,2.623810709606829,-0.3804509114049459,-0.25,,0.344951716,4128
YIL160C,,-12.08,105,27,,,-2.54,NaN,NaN,1254
YIL161W,-0.146951987459018,-0.7,43,10,2.0845599095354412,0.010153226954291928,0.0,31.4,0.355265035,708
YIL162W,,-33.42,220,39,2.061294163212868,-1.8401967389123748,-2.23,,0.443812764,1599
YIL163C,,NaN,NaN,NaN,,,NaN,NaN,NaN,354
YIL164C,-0.13934129383113603,NaN,NaN,NaN,2.0055831590254285,-0.6322990726286581,NaN,,0.354155209,600
YIL165C,,-37.39,177,172,,,-58.12,NaN,NaN,360
YIL166C,,-21.46,94,416,1.8983660878763433,-1.309572333055715,-119.48,NaN,NaN,1629
YIL169C,,-66.72,276,42,,,-4.75,NaN,NaN,2988
YIL171W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,453
YIL172C,,NaN,NaN,NaN,,,NaN,NaN,NaN,1770
YIL173W,,NaN,NaN,NaN,,,NaN,NaN,NaN,4650
YIL176C,,NaN,NaN,NaN,,,NaN,NaN,NaN,363
YIL177C,,NaN,NaN,NaN,,,NaN,NaN,NaN,5277
YIL177W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,483
YIR001C,-0.15222346692392202,-71.47,329,59,1.9926482367569522,0.4750565138725006,-4.77,47.3,0.37787758,753
YIR002C,0.593431396105546,-23.71,114,91,2.6781361488078304,-0.3286284809620747,-10.93,,0.358215894,2982
YIR003W,0.052459316059734806,-5.27,70,35,2.655926464788028,0.1297293465108616,-4.2,37.5,0.362243731,2040
YIR004W,-0.189648354001885,-12.67,116,40,2.5846199309352786,0.11769526993183038,-10.31,33.3,0.407034838,1299
YIR005W,-0.07593835293598997,-6.01,76,9,1.773351245550261,0.3035711313137903,0.0,,0.312829201,447
YIR006C,0.185059342054461,NaN,NaN,NaN,3.108638368187496,0.29511559041140784,NaN,31.4,0.373094509,4443
YIR007W,0.586018018590744,-4.63,82,13,2.2417545011664064,-0.033913734279577355,0.0,,0.342113395,2295
YIR008C,-0.06854243059263586,-12.29,85,22,2.3587811662697167,0.09351236632192522,-0.82,35.2,0.356668393,1230
YIR009W,-0.001549050717474021,-93.64,444,62,1.761892035329403,0.21099378456055762,-6.41,38.1,0.268452904,336
YIR010W,-0.143461824881931,-12.88,110,76,2.5229239790143385,-0.2553714592651847,-14.09,27,0.324237264,1731
YIR011C,-0.1024431205801527,-23.59,96,16,2.512342821536844,0.06632931186386705,0.0,54.6,0.333337983,960
YIR012W,-0.22521929993525108,0.0,73,25,2.8341290393572893,0.12265132277207477,-1.14,26.4,0.382414826,1296
YIR013C,,NaN,NaN,NaN,,,NaN,NaN,NaN,366
YIR014W,0.11421175902649101,0.0,12,24,1.6987883955323309,-0.3754759533705893,-0.93,,0.262624276,729
YIR015W,0.17108520999051097,NaN,NaN,NaN,1.850865624434124,-0.11050008883109126,NaN,,0.325402813,435
YIR016W,,-17.51,80,42,2.33446271959499,-2.046630756417512,-13.05,44.5,0.272444411,798
YIR017C,-0.792278951872214,-45.9,202,23,1.6780057675862747,0.23317413407423496,-3.89,,0.35533321,564
YIR017W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,600
YIR018C-A,,-50.77,219,784,,,-220.9,NaN,NaN,138
YIR018W,-0.5181409719458502,-130.56,459,21,2.204915633164975,-0.13347466056462015,0.0,46.1,0.321650056,738
YIR019C,,NaN,NaN,NaN,,,NaN,NaN,NaN,4104
YIR020C,,-135.98,576,1018,,,-301.12,NaN,NaN,303
YIR020C-B,,NaN,NaN,NaN,,,NaN,NaN,NaN,735
YIR020W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,243
YIR021W,-0.604523526359945,-4.35,60,36,2.300450748272683,-0.21121272100041563,-3.7,,0.307286582,1092
YIR021W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,213
YIR022W,-0.43128598632606746,-19.37,108,31,2.3598738913071444,0.015081872684771819,-5.6,,0.393267033,504
YIR023C-A,,NaN,NaN,NaN,,,NaN,,0.295485478,324
YIR023W,-0.2500475772417785,-17.58,110,18,2.7495582315716813,-0.3443648050150901,0.0,31.9,0.326157203,2913
YIR024C,-0.0823639682787238,-9.0,92,41,1.8906852538382501,0.13805221030226916,-1.81,32.6,0.391330414,651
YIR025W,0.2582996373211475,-23.24,132,33,2.0655452796714235,-0.06627555579676263,-1.08,46,0.306666018,1107
YIR026C,-0.11722634352165301,-22.46,96,40,2.4855170628238388,0.1652781111084225,-1.85,38.8,0.375915541,1095
YIR027C,0.2835695024699352,NaN,NaN,NaN,2.4507331064126268,-1.0168454999323984,NaN,NaN,NaN,1383
YIR028W,,NaN,NaN,NaN,1.9399869150453144,-0.9534601781944992,NaN,NaN,NaN,1908
YIR029W,,-4.05,44,100,1.8773538369460274,-1.1856264698602093,-20.24,NaN,NaN,1032
YIR030C,-0.33834447152350094,-5.67,54,33,1.568473478044117,0.2516975889916416,0.0,NaN,NaN,735
YIR030W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,384
YIR031C,,-7.0,57,126,2.1711719383021575,-1.4011522278043205,-34.04,45.7,0.399606546,1665
YIR032C,-0.8735099312082321,-14.81,88,62,1.4993063999586376,-0.10484639964922077,-10.47,NaN,NaN,588
YIR033W,-0.19878615806208982,-18.03,64,45,2.7209230691173154,-0.1616464232616108,-7.61,29.4,0.351179916,3342
YIR034C,0.34839131872142004,-3.43,70,35,2.979419203747767,0.3377411062525023,-1.74,43.6,0.398266965,1122
YIR035C,-0.132657713419277,-13.44,77,29,2.305509959175729,-0.11704482947407525,-2.08,9.5,0.430728318,765
YIR036C,0.23211616496770393,-14.53,68,35,2.297434745665203,0.04273494405534651,-1.81,28.9,0.334229984,792
YIR036W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,402
YIR037W,-0.1896766348602724,-21.43,120,61,2.405721268536307,0.49376700544754637,-3.91,,0.439756228,492
YIR038C,-0.469458505164335,-30.4,134,24,1.9939980369055623,0.047872907858982613,0.0,32.4,0.419683101,705
YIR039C,,-32.9,151,23,,,0.0,NaN,NaN,1614
YIR040C,,NaN,NaN,NaN,,,NaN,NaN,NaN,333
YIR041W,,-15.77,133,1434,,,-407.82,NaN,NaN,375
YIR042C,,-36.26,191,80,,,-16.64,NaN,NaN,711
YJL001W,0.054333746771263985,-17.73,153,37,2.9565039558339863,0.3045918078254128,-1.51,33.4,0.381567608,648
YJL002C,-0.20905699110658,-16.3,111,44,3.068761620652861,-0.007766043128714414,-3.4,30.5,0.383180925,1431
YJL003W,-0.49268954961965306,-29.84,210,57,1.7075169288188718,0.3096113426781608,-4.32,30.5,0.327057271,357
YJL004C,-0.2823222464599189,-53.9,270,13,2.291885515445232,-0.05954941549286368,0.0,32,0.288873888,612
YJL005W,0.044686732775747,NaN,NaN,NaN,2.916007287811564,-0.27211868628418034,NaN,26.3,,6081
YJL006C,-0.050453050076000996,-0.48,53,53,2.137920009699811,-0.022345332238037446,-1.61,37.6,0.323774453,972
YJL007C,,NaN,NaN,NaN,,,NaN,NaN,NaN,315
YJL008C,0.20354668952982619,-37.21,163,33,3.287941263587387,0.117507025330453,-1.56,30.6,0.421868338,1707
YJL009W,,NaN,NaN,NaN,,,NaN,NaN,NaN,327
YJL010C,0.1611871802347311,-8.68,83,37,2.739648581273423,0.1595098258403475,-1.49,30.9,0.395328799,2001
YJL011C,-0.093319649301073,-35.8,164,28,1.9446891460792868,0.38788463258123934,-0.37,,0.328997783,486
YJL012C,0.13562174422538603,-7.44,79,20,2.9257252730704226,0.18514626807201975,-1.48,32.7,0.43679155,2166
YJL013C,0.237010129347357,NaN,NaN,NaN,2.3327134067670805,-0.2644121740549401,NaN,,0.346318612,1548
YJL014W,0.1969042364640448,-25.79,154,35,3.2086365551237446,0.2310591444502272,-2.11,,0.420223445,1605
YJL015C,,NaN,NaN,NaN,,,NaN,NaN,NaN,285
YJL016W,-0.2940278480688481,-21.69,116,170,2.2684685486458935,-0.6851855446304993,-21.14,,0.342994499,1686
YJL019W,-0.059949039819924,-128.18,536,103,2.3896821266375543,-0.17372172878434056,-27.36,,0.351568725,2049
YJL020C,0.75475263761609,-32.66,149,84,2.960337292714989,0.14080134186452742,-12.16,23.5,0.364968019,3474
YJL020W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,258
YJL022W,,-114.32,478,92,,,-15.79,NaN,NaN,309
YJL023C,0.069185925755957,-11.75,80,17,1.9670685465220286,-0.16326609217344848,0.0,40.7,0.304196587,1044
YJL024C,-0.09317477988404399,-45.55,233,31,2.2315034307246564,0.17219921884164927,0.0,,0.359524425,585
YJL025W,-0.36072282485583856,-21.66,148,62,2.1903053407160225,-0.5123208433017286,-9.25,33.4,0.323103989,1545
YJL026C-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,222
YJL026W,0.173658634000102,-14.97,141,58,3.071920098993142,0.4993215637591861,-4.51,,0.534739926,1200
YJL027C,,-8.1,61,68,,,-0.78,NaN,NaN,417
YJL028W,,NaN,NaN,NaN,,,NaN,NaN,NaN,336
YJL029C,0.1420919239256276,-15.41,100,33,2.706773987461156,-0.3040504615095866,-4.82,36.3,0.342054476,2469
YJL030W,0.05435200691726699,-18.35,139,38,2.133575924666836,0.007661115489779567,-3.86,27.7,0.337273481,591
YJL031C,-0.01651362450922972,-30.21,108,21,2.3077028888192137,0.07129124968359349,-2.43,52.9,0.383970943,984
YJL032W,,NaN,NaN,NaN,,,NaN,NaN,NaN,315
YJL033W,0.1538422891845015,-5.8,81,33,2.8777732825071074,0.028672733410271333,-5.07,34.6,0.407665849,2313
YJL034W,-0.01729053814591401,-30.6,196,38,3.743843174164919,0.08137529150781182,-2.57,25,0.519698769,2049
YJL035C,-0.5708681038227322,-6.31,84,53,1.9027890626368835,-0.02862317332163336,-11.36,35.9,0.349928811,753
YJL036W,-0.164293459452104,-27.7,154,109,2.3512502354466056,0.19489758130847515,-24.71,30.7,0.368556266,1272
YJL037W,,NaN,NaN,NaN,,,NaN,NaN,NaN,675
YJL038C,,0.0,15,36,,,-2.36,NaN,NaN,660
YJL039C,0.03892132645186899,NaN,NaN,NaN,3.0615819904327846,-0.1548104805122511,NaN,30.8,0.360579106,5052
YJL041W,-0.19314126508518417,-16.26,129,58,3.0137465643108436,0.3504508307319898,-8.88,,0.380907541,2472
YJL042W,0.01789461897201,-30.61,155,108,2.8719462538150604,-0.10110432691671445,-14.42,35.2,0.358849694,4197
YJL043W,,-69.91,314,1444,,,-432.08,NaN,NaN,774
YJL044C,-0.4845592709200548,-55.04,261,49,2.6573948352058117,-0.30936654392631424,-11.55,41.1,0.367641817,1377
YJL045W,,-28.03,211,29,,,-4.17,NaN,NaN,1905
YJL046W,-0.17272367089325735,-4.78,67,32,2.2482267372026468,-0.14258054476742596,-3.29,,0.330481049,1230
YJL047C,0.043495649590697016,-16.46,79,111,2.3966411406235224,-0.3136032544675296,-17.48,30.6,0.328077838,2529
YJL047C-A,,-85.15,320,184,,,-48.2,,0.259759569,135
YJL048C,0.19659335408129702,-11.72,140,56,2.4844884483160103,-0.0038725941369822797,-7.13,22.3,0.330220838,1191
YJL049W,0.21249335145953602,-4.87,77,23,2.22584149363,-0.1370171600982379,-2.36,36.6,0.384922292,1353
YJL050W,-0.12487228112697801,-5.36,59,48,3.1391487104674574,0.08439351243641088,-10.56,28.1,0.417502972,3222
YJL051W,-0.053955836812708304,-16.93,90,75,2.3930528208491495,-0.13022579080045357,-11.53,38.8,0.324908606,2469
YJL052C-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,120
YJL052W,0.647834587705186,-20.09,129,74,1.7114935431618887,0.4889744252461666,-4.19,NaN,NaN,999
YJL053W,0.010707138327815002,-31.77,167,43,2.3768089643588004,0.15805311184624335,-3.03,,0.347051297,1140
YJL054W,-0.015368822456098996,-10.16,83,19,2.639648124823047,-0.12914082684033487,0.0,33,0.355718758,1437
YJL055W,-0.17110952410410168,-9.39,67,22,2.576949961343305,0.14750009093975058,-1.21,30.6,0.393813217,738
YJL056C,-0.17447072859203,-21.02,111,101,2.2800089196659923,-0.5131928801606643,-15.72,38.5,0.34020999,2643
YJL057C,-0.23852756041235876,-6.81,82,66,2.2347553375976967,-0.13927328929234153,-7.74,38.6,0.351892833,2004
YJL058C,-0.4735201751903076,0.0,36,54,2.1066989901476316,-0.0659005648243755,-5.64,31,0.31747854,1632
YJL059W,-0.78698447407915,-13.15,84,35,2.1423147421305937,-0.22879743022977997,-0.54,NaN,NaN,1227
YJL060W,-0.09204899727844099,-11.38,97,44,2.4267544375655405,0.27281213466706905,-3.18,31.5,0.406525245,1335
YJL061W,0.054299325198775034,-42.94,167,40,2.624699594060274,0.03039310107772772,-6.56,30.3,0.354696418,2142
YJL062W,-0.4153939450602854,-15.43,93,25,2.643072963490709,-0.19819174015802463,-3.13,,0.330386698,2493
YJL062W-A,-0.3533906230178946,-46.45,184,29,1.8736686960690208,0.3834828120995075,-0.03,30,0.357577348,258
YJL063C,-0.27252027614138397,-14.58,79,23,2.377999583188534,0.09075083826805462,-1.92,29.9,0.326776619,717
YJL064W,,NaN,NaN,NaN,,,NaN,NaN,NaN,396
YJL065C,-0.3675513154256312,-17.96,123,29,2.2490051844126437,-0.1646674381006823,-5.56,37.4,0.325229804,504
YJL066C,0.312683388879055,-35.38,214,29,2.0372816825080333,0.041906635544739994,-1.83,38.7,0.3723138,759
YJL067W,,NaN,NaN,NaN,,,NaN,NaN,NaN,351
YJL068C,0.146503052003617,-18.55,103,32,2.3315096793516235,0.2996718430288899,0.0,,0.39571206,900
YJL069C,0.08781347075813059,-9.12,89,22,2.7971246844849698,-0.01813926833427894,-2.67,34.3,0.366550762,1785
YJL070C,-0.1446926085300353,-13.08,90,32,2.0967833581819546,-0.18576581901510214,-2.09,,0.339988815,2667
YJL071W,-0.0552629088818771,-13.47,119,57,2.425061117219339,-0.13008899649142738,-8.98,31,0.324209192,1725
YJL072C,0.301891938524008,-38.67,152,37,2.143873531385705,0.14042279641023422,-6.48,31.9,0.348145821,642
YJL073W,-0.299292923874684,-6.37,93,98,2.501800006591136,-0.06276737760265876,-22.48,32.9,0.336058276,1938
YJL074C,0.409288053128779,-14.75,96,23,2.6993228338929818,0.09309499432944128,-1.51,27.5,0.399584444,3693
YJL075C,,NaN,NaN,NaN,,,NaN,NaN,NaN,417
YJL076W,0.007417006693620998,-10.84,136,40,3.233152308603605,-0.05486111913329761,-3.77,27.1,0.370208599,3570
YJL077C,,NaN,NaN,NaN,,,NaN,NaN,NaN,396
YJL077W-A,,-35.62,162,971,,,-296.8,,0.345919713,87
YJL077W-B,,-244.19,897,2045,,,-768.63,,0.318183295,99
YJL078C,1.30228772576025,-78.41,342,81,2.691756402991018,-0.2533346621098051,-5.81,,0.337120982,2646
YJL079C,-0.3153409297437411,-25.44,184,164,2.24024492307671,0.10420670343093931,-18.49,NaN,NaN,900
YJL080C,0.311546694003389,-13.57,121,201,3.4973275155906705,0.27437590636425235,-30.38,26.5,0.477970285,3669
YJL081C,0.329191663394093,-31.77,177,42,2.6695529115580654,-0.012032318544216295,-5.01,32.5,0.355332393,1470
YJL082W,0.1629277951272543,-32.52,214,111,2.540455631709583,-0.06368335285526121,-15.18,37.2,0.372209712,2196
YJL083W,-0.1861270728500204,-78.43,377,55,2.1520177575787036,-0.060449964936303696,-7.64,22.3,0.298291925,1815
YJL084C,0.22566053608394646,-21.73,145,141,2.5959737885196894,-0.045611405526888506,-23.44,36.5,0.340182361,3141
YJL085W,0.10178195985387992,-19.22,111,68,2.4333613593082744,0.04548362641593396,-11.63,33.2,0.3624589,1872
YJL086C,,NaN,NaN,NaN,,,NaN,NaN,NaN,369
YJL087C,-0.122490968956028,-36.5,200,114,2.458312280999338,0.2286328104516346,-23.88,,0.378708324,2484
YJL088W,-0.027406492895584,-9.09,80,22,2.7780274295058747,0.2279871274159731,0.0,NaN,NaN,1017
YJL089W,,NaN,NaN,NaN,,,NaN,NaN,NaN,2490
YJL090C,-0.415504265641888,-5.96,83,44,2.364663960710938,-0.46576211177760724,-4.35,38.5,0.34467702,2295
YJL091C,-0.15118716670525098,-22.42,153,8,2.5908411413042076,-0.059660613796548974,0.0,30.5,0.346861411,1473
YJL092W,0.078617907330195,-14.73,93,214,2.7644928583504345,-0.6348909874631061,-53.1,35.1,0.341086403,3525
YJL093C,-0.4278029928269087,-12.6,110,4,2.5422003422646537,-0.8867272847914163,0.0,54,0.333864009,2076
YJL094C,0.05403021041918479,-18.78,138,45,2.757579825861807,-0.43589497721527193,-3.52,39.5,0.348796079,2622
YJL095W,0.13586618054404,NaN,NaN,NaN,2.769581820230094,-0.30569113653534896,NaN,,0.335953884,4437
YJL096W,-0.4504369188886468,-11.54,71,41,2.0365251731044864,0.30540743250563296,-4.91,30.7,0.376022612,486
YJL097W,-0.24507842723776072,-12.06,73,49,2.4870048257152386,0.1191013818216343,-3.41,32.4,0.381164059,654
YJL098W,-0.071110369029593,NaN,NaN,NaN,2.878184694554561,-0.22628095315781466,NaN,,0.364635052,3177
YJL099W,0.0631099849975119,-92.8,341,88,2.454605168138345,-0.1743552809391109,-9.44,,0.312647553,2241
YJL100W,0.5127546781756771,-3.02,81,65,2.603665200620144,-0.32664036443008587,-11.42,NaN,NaN,1824
YJL101C,0.22729130524404428,-24.72,154,143,2.636878375906182,-0.29281243296012255,-31.79,40.4,0.346972001,2037
YJL102W,0.20381448115776618,-17.53,115,31,2.2547567369401107,-0.1361753819153165,-0.12,NaN,NaN,2460
YJL103C,0.4322603625288659,-20.87,194,174,1.7612791568724042,-0.43241868516497817,-29.45,NaN,NaN,1857
YJL104W,0.23888918129596,-39.34,176,33,2.1120171210552074,0.29207072946927787,-2.04,34.8,0.333894255,450
YJL105W,,NaN,NaN,NaN,,,NaN,NaN,NaN,1683
YJL106W,,-32.47,139,763,1.8849518928041695,-2.3459565123053436,-186.55,NaN,NaN,1938
YJL107C,0.2059835610224734,-215.16,724,104,2.5676922476941333,-0.184546325707405,-21.3,,0.354906161,1164
YJL108C,-0.10337149383991401,-40.69,173,751,2.341327582245313,-0.5427207709894281,-206.34,NaN,NaN,1152
YJL109C,0.175342077575633,NaN,NaN,NaN,3.37995314368814,-0.2320744247702471,NaN,35.9,,5310
YJL110C,0.02966403271904521,-11.51,108,92,2.594656780319282,-0.1260707295386802,-24.89,34.8,0.298813007,1656
YJL111W,0.192068914420928,-22.65,169,51,3.2925316375294966,0.07646950355696486,-6.04,32.4,0.410598544,1653
YJL112W,-0.2242550836595157,-27.16,137,25,2.6343608081344914,-0.35225073399917495,-0.02,42.4,0.330556489,2145
YJL113W,,NaN,NaN,NaN,,,NaN,NaN,NaN,4647
YJL114W,,NaN,NaN,NaN,,,NaN,NaN,NaN,681
YJL115W,-0.276152065752753,-19.7,102,76,2.509343837054564,0.009786037344902401,-5.64,30.3,0.402204234,840
YJL116C,-0.6538212837646102,-44.53,314,205,1.743066235887371,0.021874577947679472,-25.5,NaN,NaN,1014
YJL117W,-0.12705006707636995,-27.33,162,50,2.6728764990981477,0.024433833579576122,-12.08,34.1,0.38257714,936
YJL118W,-0.463557519628674,-23.65,174,10,2.0163597739977703,-0.5423140388053946,0.0,,0.263749819,660
YJL119C,,-111.16,411,341,,,-127.05,NaN,NaN,324
YJL120W,,-328.12,1127,486,,,-146.7,NaN,NaN,324
YJL121C,-0.20469263080108402,-8.62,81,25,2.824828575170974,0.229853336400179,0.0,32.2,0.459130395,717
YJL122W,-0.245134236828422,-22.38,120,17,2.5632954455656636,0.25178321006185367,0.0,37.6,0.437574249,528
YJL123C,0.3159837262698869,-24.17,96,30,2.9704205653236313,0.09510935449857442,0.0,32.2,0.389346035,1437
YJL124C,-0.40879310265940333,-34.45,214,151,2.582724528460958,0.18762420881348224,-25.0,38.7,0.382000252,519
YJL125C,-0.238450299848298,-6.48,91,39,2.6439725001639602,-0.0007279564687883611,-2.42,39.1,0.346537351,1152
YJL126W,0.07323942227482502,-17.98,121,26,2.0180192702543813,0.02445237997523092,0.0,38.8,0.320092615,924
YJL127C,0.0567187150573074,-133.82,475,68,2.314769590714384,-0.23293124346948083,-5.55,42.8,0.323486676,1923
YJL127C-B,-0.1572868274483438,-76.22,250,99,1.629989952461626,-0.1941478985199877,-24.14,37,0.371423907,159
YJL127W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,117
YJL128C,-0.04713638134258999,-2.36,45,221,2.8068516807945136,-0.0878305989521048,-49.31,28.2,0.350704387,2007
YJL129C,-0.28534168808636096,-6.22,70,287,2.9401146412670607,-0.6520095836176577,-54.51,37.4,0.33319618,3708
YJL130C,0.05974322244688307,NaN,NaN,NaN,3.754396939223072,0.24237775193712455,NaN,30.7,,6645
YJL131C,-0.23344600829950202,-16.06,97,29,2.0100176613037632,0.045911997904277635,-1.94,34.7,0.345037472,1071
YJL132W,-0.41040178192446963,-17.31,118,22,1.6606987745527457,-0.2914443106903415,-0.83,NaN,NaN,2253
YJL133C-A,0.289681391182168,-26.8,170,29,2.1522875507676646,0.5192627402245681,0.0,39,0.419870094,225
YJL133W,-0.163742527430288,-21.07,140,98,2.5624732728933886,-0.26935885498820394,-9.79,38.4,0.289324842,945
YJL134W,0.04662228943068767,-6.1,90,50,2.678258946284282,-0.18038285439051724,-3.84,34.1,0.306676228,1230
YJL135W,,-383.3,1313,2,,,0.0,NaN,NaN,318
YJL136C,-0.339041626577465,-26.04,147,33,3.3659249417380064,0.38537306696913853,-0.02,20.5,0.593390095,264
YJL136W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,84
YJL137C,-0.0796644849210775,-19.99,123,74,1.8465364142708003,-0.030063873714040883,-10.11,,0.340941819,1143
YJL138C,-0.17544966654569,-29.25,204,57,2.4855761264330076,0.3339013389573339,-7.25,NaN,NaN,1188
YJL139C,-0.560760890329872,-23.3,142,83,2.264801318969164,-0.21883942460570502,-5.62,40,0.334251195,1287
YJL140W,-0.1367764915297771,-11.81,68,99,2.7692144621047166,0.07150642585536811,-13.34,34.5,0.369533519,666
YJL141C,-0.12404434284354898,-21.65,157,88,2.5998029343635194,-0.18875111242732773,-16.04,31.7,0.326984746,2424
YJL142C,,0.0,9,1037,,,-277.17,NaN,NaN,393
YJL143W,-0.1523336854926124,-44.93,259,40,2.5903682892612108,0.17290192291751502,-2.41,32.4,0.35684342,477
YJL144W,,-58.74,232,33,,,0.0,NaN,NaN,315
YJL145W,-0.003236635839973967,-9.19,83,35,2.6659449738714094,0.35740085541629424,-0.71,,0.414547189,885
YJL146W,-0.194535254984137,-35.48,229,117,2.2589712043812997,-0.05721091519591454,-16.9,,0.316592326,1410
YJL147C,0.191561264360582,-20.08,171,81,1.8458363125103872,-0.30475642164608807,-19.52,,0.330244965,1149
YJL148W,-0.07834314673381598,-51.16,183,57,2.7329828454313594,0.18741525396437067,-7.35,36.5,0.408622946,702
YJL149W,0.7325858084044551,-6.03,64,27,2.3266302976942734,-0.09148836138187688,0.0,35.9,0.348983671,1992
YJL150W,,NaN,NaN,NaN,,,NaN,NaN,NaN,303
YJL151C,-0.32992379409903394,-8.1,73,33,2.6058548307682847,0.1845192748865226,-0.86,30.1,0.352946124,402
YJL152W,,-113.13,372,1014,,,-300.39,NaN,NaN,360
YJL153C,1.67476077734847,-1.52,139,4,1.621870508025917,-0.31006461894386966,0.0,NaN,NaN,1602
YJL154C,-0.127844105761797,-2.7,57,68,2.930450601578696,-0.22546017437945448,-2.92,28.4,0.342529544,2835
YJL155C,0.11697731819909857,-40.99,163,143,2.1163767064594095,-0.04610908645081103,-20.32,34.1,0.363184362,1359
YJL156C,0.3971476530187115,-88.88,386,59,2.5414119421941845,-0.17266440595164645,-7.76,30.9,0.340677417,2100
YJL156W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,222
YJL157C,0.332809321429429,NaN,NaN,NaN,3.053447662138925,-0.13366000814215273,NaN,37.4,0.348154465,2493
YJL158C,-0.09401171107106399,-32.32,173,37,3.4349662096038975,0.4126465022020209,0.0,29.3,0.521264568,684
YJL159W,,-63.91,311,54,,,-0.8,,0.540511602,1242
YJL160C,,-9.22,78,33,,,-3.51,NaN,NaN,864
YJL161W,,-25.51,154,24,,,-0.85,NaN,NaN,543
